Date,AAA_Bond_Rate,BAA_Bond_Rate,Composite_VIX,Consumer_Confidence_Index,Consumer_Price_Index,Corporate_Profits,Credit_Card_Transactions,DJI-BBlower,DJI-BBmiddle,DJI-BBupper,DJI-MACD,DJI-MACDhist,DJI-MACDsignal,DJI-RSI,DJI_close,DJI_volume,Effective_Rate,GDP,GDP per capita,House_DEM,House_REP,IXIC-BBlower,IXIC-BBmiddle,IXIC-BBupper,IXIC-MACD,IXIC-MACDhist,IXIC-MACDsignal,IXIC-RSI,IXIC_close,IXIC_volume,Market_Stress,Money_Velocity,PMI_Manufacturing,Population,President_DEM,President_REP,SPX-BBlower,SPX-BBmiddle,SPX-BBupper,SPX-MACD,SPX-MACDhist,SPX-MACDsignal,SPX-RSI,SPX_close,SPX_volume,Senate_DEM,Senate_REP,US_Bonds_Rate_10y,US_Bonds_Rate_1y,US_Debt,US_Market_Cap,US_Trade_Balance,Unemployment_Rate,Unix_Timestamp
1974-06-01,0.4555950192990134,0.33435647061852,0.29342365979569857,-1.3183373964448983,-1.7206364707150181,-0.9876277273464018,-0.5324673963361933,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.2879495393083116,-0.942027849942659,-1.4941024065960993,1.7601941390206224,-1.462904407598788,-1.588516482246542,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.676744979893968,-0.743127871286024,0.0,0.0009896702773314928,-0.6412070950855787,1.2299118840221959,-1.6057608734930908,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.535718480881932,-0.930770139192733,-0.8897214692057247,0.959232920372918,-0.959232920372918,0.4756172023544261,1.0152805870648163,-1.2496043096080505,-1.1105421408012854,1.0047542115858357,-0.4562019129785898,0.1392912
1974-07-01,0.5422500628456641,0.40228482268903115,1.0788064323807138,-1.5014884969516253,-1.7161795084237335,-0.9806226994286102,-0.5035027685894297,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.2879495393083116,-0.9469517364828496,-1.488133816886907,2.0060167911727493,-1.4749562702926222,-1.619638750423539,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.676744979893968,-0.7448935804830803,0.0,0.0009896702773314928,-0.6109966471677406,1.2163768176943313,-1.601385423062029,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.535718480881932,-0.9369057473084788,-0.8888598758195082,0.959232920372918,-0.959232920372918,0.5587916518441963,1.0500896216428124,-1.2543432678968467,-1.119533937620275,0.9047972267025438,-0.39873443242941115,0.1418832
1974-08-01,0.6393037116179128,0.4960906422149744,1.0023166247994513,-1.6677369070604284,-1.7072655838411637,-0.9806226994286102,-0.4717381231227855,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.2879495393083116,-0.9555833161559051,-1.4868861221337855,1.7800585957601882,-1.4749562702926222,-1.619638750423539,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.676744979893968,-0.7471472997597249,0.0,0.0009896702773314928,-0.6109966471677406,1.1821410616885561,-1.5964890856748888,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.535718480881932,-0.9434724014838148,-0.8886797653412069,0.959232920372918,-0.959232920372918,0.6296439606688153,1.2000362321326399,-1.2543432678968467,-1.1274595137922623,1.3074810800895187,-0.39873443242941115,0.1445616
1974-09-01,0.7224925534226976,0.628712662924067,1.9710436718388868,-1.8110061444598988,-1.6968660051614994,-0.9806226994286102,-0.4059688180135929,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.2879495393083116,-0.9633238234315137,-1.4868965022898015,1.6136937705663243,-1.4749562702926222,-1.619638750423539,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.676744979893968,-0.7491289164465385,0.0,0.0009896702773314928,-0.6109966471677406,1.1510900271716904,-1.5911760387228853,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.535718480881932,-0.951368900171286,-0.8886812637644873,0.959232920372918,-0.959232920372918,0.6296439606688153,1.0688329479540404,-1.2543432678968467,-1.1371403829600835,1.050448833246769,-0.16886451023269533,0.14724
1974-10-01,0.7328911586482955,0.7257531658819399,2.1712484285535285,-1.9290185491460106,-1.6909233887731197,-0.9973220155741233,-0.3006570404380881,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.2879495393083116,-0.9570129728525455,-1.4667486194627715,1.2958624627332709,-1.4798588177743675,-1.6362242851887097,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.676744979893968,-0.7463014156217717,0.0,0.0009896702773314928,-0.5733574005815817,1.1001344833491415,-1.585836947423078,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.535718480881932,-0.941867422262201,-0.8857728241772762,0.959232920372918,-0.959232920372918,0.5865164683407866,0.8492682683082213,-1.256678443204621,-1.134990189797924,0.8790940020182689,-0.11139702968351665,0.149832
1974-11-01,0.6011754924573867,0.7645693670650887,0.7682186600306797,-2.0063561273641723,-1.6834951182876452,-0.9973220155741233,-0.07986008757151283,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.4807334258843246,-0.9621426598973062,-1.4854972572588465,1.144395980094081,-1.4798588177743675,-1.6362242851887097,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.73283302113632,-0.7469757568226575,0.0,0.0009896702773314928,-0.5733574005815817,0.98588259993452,-1.5813052309051927,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.657046631530403,-0.9454717479455849,-0.8884792763062925,0.959232920372918,-0.959232920372918,0.5187446946824551,0.7448411645742339,-1.256678443204621,-1.1318127566051077,0.8819499158720772,0.23340785361155653,0.152514
1974-12-01,0.6011754924573867,0.7742734173608764,0.8603176635868119,-2.0227782274917097,-1.6775525018992654,-0.9973220155741233,0.22356849933953532,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-2.490512233548579,-0.9624075733127633,-1.4796096327665789,0.9159547275890739,-1.4798588177743675,-1.6362242851887097,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.8096732883259246,-0.7479014971554524,0.0,0.0009896702773314928,-0.5733574005815817,0.8330159684668731,-1.5772162682999744,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-2.6999082879868292,-0.9467649053841067,-0.8876293706216629,0.959232920372918,-0.959232920372918,0.44173131552526035,0.6511245330180914,-1.256678443204621,-1.13779873700787,0.7905606725502108,0.5782127369066302,0.155106
1975-01-01,0.5803782820061902,0.8324977191355999,0.641162243650507,-1.9248690949438532,-1.6716098855108859,-1.0140835478457866,0.4276586798108237,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-1.6346893964150075,-0.9528345657996536,-1.4552370264410424,0.5683267346466717,-1.4951744934156588,-1.6724197757644645,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-2.0532339445827716,-0.744955690856846,0.0,0.0009896702773314928,-0.5614713227122683,0.6940824935132044,-1.5733356604771875,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.942961025881202,-0.9390426579150297,-0.8841110727593385,0.959232920372918,-0.959232920372918,0.463295061689275,0.5225988668839532,-1.230156369058364,-1.1304784575185087,0.5363843395612692,1.09542006184924,0.1577844
1975-02-01,0.5075880454270033,0.7807427842247344,0.20132929564727733,-1.6586009059427962,-1.6671529232196012,-1.0140835478457866,0.5752818362645225,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-1.338653003728587,-0.9489637648200819,-1.4570867702430912,0.3473346534190018,-1.4951744934156588,-1.6724197757644645,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.8341468070426241,-0.7440033317924372,0.0,0.0009896702773314928,-0.5614713227122683,0.5587318302345587,-1.5698457178714598,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.5842255145676938,-0.9348146904997238,-0.8843780917879016,0.959232920372918,-0.959232920372918,0.4294091748601092,0.2950013331047502,-1.230156369058364,-1.1213724289268245,0.3193348866718362,1.09542006184924,0.1604628
1975-03-01,0.5249190541363338,0.7257531658819399,0.27186102494219666,-1.3162280331899123,-1.6641816150254112,-1.0140835478457866,0.7735853134480578,-0.9410084766278811,-0.936452379682656,-0.9382103042218504,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-1.1055385792371315,-0.9457782357333867,-1.450864904727109,0.17352065694780064,-1.4951744934156588,-1.6724197757644645,0.770820638172994,-0.770820638172994,-0.7423766457837152,-0.7433476984541221,-0.7329906696236721,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.654635582132745,-0.7432166003914038,0.0,0.0009896702773314928,-0.5614713227122683,0.49862021213139546,-1.566381819613536,-0.9092566856310388,0.9092566856310389,-0.932877143902006,-0.939347260859023,-0.9211727419182282,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.4507081051957342,-0.9331913640727795,-0.8834799368736439,0.959232920372918,-0.959232920372918,0.5341473705138943,0.3298103676827459,-1.230156369058364,-1.117013159595177,0.31647897281802795,1.3827574645951344,0.1628784
1975-04-01,0.6219727029085824,0.7581000002012307,0.1481433796986084,-1.010674167555736,-1.6612103068312214,-1.0081171483196487,0.9591953769681351,-0.9413927939522451,-0.9362439354013993,-0.9390453364979703,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-0.7113551874113178,-0.9399556140110047,-1.4513340877790315,0.16110537148557202,-1.4862937611423426,-1.6605172155212244,0.770820638172994,-0.770820638172994,-0.7427993433401187,-0.7431627796244088,-0.7337852027234608,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.4614859792465849,-0.7423648009797585,0.0,0.0009896702773314928,-0.5416611929300793,0.46119973463671105,-1.5623449457039256,-0.9092566856310388,0.9092566856310389,-0.9337096985742112,-0.9388662471074041,-0.9229552880757563,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.1603262225303905,-0.9295778661624269,-0.8835476656059169,0.959232920372918,-0.959232920372918,0.6881741288282837,0.5413421931951817,-1.2034988755779998,-1.1157091098044405,0.3507499390637279,1.497692425693493,0.1655568
1975-05-01,0.6046416941992526,0.7936815179524505,-0.055048190047424124,-0.8260241242957715,-1.6597246527341265,-1.0081171483196487,1.0243424559173544,-0.9420590097458468,-0.9352026682342399,-0.9410128049205645,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-0.6337420805428338,-0.9387569355402381,-1.4500594046202684,0.09406282998953718,-1.4862937611423426,-1.6605172155212244,0.770820638172994,-0.770820638172994,-0.7432504561899075,-0.7423644060752523,-0.7350058954907734,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.166716877136551,-0.7410161185779869,0.0,0.0009896702773314928,-0.5416611929300793,0.4560245622172334,-1.557917406577256,-0.9092566856310388,0.9092566856310389,-0.9345584623274196,-0.9374505978012694,-0.9254461047317931,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-0.8931528470508924,-0.9260469127920075,-0.8833636592270867,0.959232920372918,-0.959232920372918,0.6358050310013913,0.4047836729276597,-1.2034988755779998,-1.1091046913432727,0.2422252126190114,1.6126273867918501,0.1681488
1975-06-01,0.5595810715549939,0.7710387339289468,-0.3220953955781301,-0.731196641373492,-1.6537820363457467,-1.0081171483196487,0.8993061090706915,-0.9425092465146435,-0.9340352246533422,-0.942697064768265,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-0.31429993651907284,-0.9336447634320365,-1.4522371613524223,0.1760037140402463,-1.4862937611423426,-1.6605172155212244,0.770820638172994,-0.770820638172994,-0.7436221025412458,-0.7413581416864191,-0.7362277093365814,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-0.9265955196621802,-0.7398567249343586,0.0,0.0009896702773314928,-0.5416611929300793,0.43373151179486824,-1.551536541365291,-0.9092566856310388,0.9092566856310389,-0.9352019117258666,-0.9358239884971357,-0.9277372562441689,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-0.6298564163470385,-0.9223417036175389,-0.8836780284313097,0.959232920372918,-0.959232920372918,0.5741943276756355,0.3780074924830477,-1.2034988755779998,-1.1057019077533414,0.2736402650109029,1.497692425693493,0.1708272
1975-07-01,0.5838444837480562,0.7483959499054437,-0.5150218855298786,-0.6898276399330341,-1.6463537658602723,-0.9872620488906607,0.7546385268768666,-0.9424555128830021,-0.9340557505341471,-0.9425869041326216,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-0.6796129384636135,-0.9388423208559639,-1.4533416099525234,0.31257185412476146,-1.4648682025898774,-1.624809534791504,0.770820638172994,-0.770820638172994,-0.7437877781501363,-0.7411829427874663,-0.7366028312310214,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.1306093284860421,-0.740989499846373,0.0,0.0009896702773314928,-0.49461213469738063,0.4289544295615043,-1.5461974500654838,-0.9092566856310388,0.9092566856310389,-0.9355560544643016,-0.9355713396614972,-0.9285304676272782,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.028729902842142,-0.9282480289873398,-0.8838374606683418,0.959232920372918,-0.959232920372918,0.6358050310013913,0.5975721721288673,-1.199825671040652,-1.1049499023374283,0.499257459461761,1.3827574645951344,0.1734192
1975-08-01,0.6219727029085824,0.7613346836331597,0.25264594173421906,-0.6803309252070083,-1.6433824576660823,-0.9872620488906607,0.6360733320939276,-0.9425455718422975,-0.9339823126135953,-0.9428013867791334,-0.5997063842681951,0.17733730149310403,-0.6882909255324182,-0.6516912023095007,-0.9384230570620792,-1.4866017058589474,0.3225040824945444,-1.4648682025898774,-1.624809534791504,0.770820638172994,-0.770820638172994,-0.7439993677359091,-0.7410409378060562,-0.7370312126900094,-0.45584513884931654,0.0256747213867726,-0.4948406089756074,-1.342409360872783,-0.7422257920479969,0.0,0.0009896702773314928,-0.49461213469738063,0.4870755967340992,-1.5404156048530095,-0.9092566856310388,0.9092566856310389,-0.9360801467899671,-0.9351209698697356,-0.9297600061795288,-0.5531860547076703,0.1096460248512734,-0.6163969819862897,-1.1369136916215805,-0.9299630666784001,-0.8886387085433246,0.959232920372918,-0.959232920372918,0.740543226655176,0.7555516367520788,-1.199825671040652,-1.1138672697481373,0.5877907889298194,1.2678225034967772,0.1760976
